지역코드,동코드,level,코드명
44130,11700,3,성성동
44130,11800,3,차암동
44130,11900,3,봉명동
44130,12000,3,다가동
44130,12100,3,용곡동
44130,12200,3,신방동
44130,12300,3,쌍용동
44130,12400,3,불당동
44130,12500,3,신부동
44130,12600,3,업성동
44130,12700,3,신당동
44130,12800,3,부대동
44130,12900,3,안서동
44130,13000,3,구룡동
44130,25000,3,성환읍
44130,25021,3,성환읍 성환리
44130,25022,3,성환읍 성월리
44130,25023,3,성환읍 매주리
44130,25024,3,성환읍 율금리
44130,25025,3,성환읍 왕림리
44130,25026,3,성환읍 신방리
44130,25027,3,성환읍 송덕리
44130,25028,3,성환읍 우신리
44130,25029,3,성환읍 어룡리
44130,25030,3,성환읍 복모리
44130,25031,3,성환읍 신가리
44130,25032,3,성환읍 와룡리
44130,25033,3,성환읍 학정리
44130,25034,3,성환읍 대홍리
44130,25035,3,성환읍 수향리
44130,25036,3,성환읍 안궁리
44130,25037,3,성환읍 양령리
44130,25038,3,성환읍 도하리
44130,25300,3,성거읍
44130,25321,3,성거읍 송남리
44130,25322,3,성거읍 천흥리
44130,25323,3,성거읍 오목리
44130,25324,3,성거읍 오색당리
44130,25325,3,성거읍 저리
44130,25326,3,성거읍 모전리
44130,25327,3,성거읍 삼곡리
44130,25328,3,성거읍 정촌리
44130,25329,3,성거읍 문덕리
44130,25330,3,성거읍 석교리
44130,25331,3,성거읍 요방리
44130,25332,3,성거읍 소우리
44130,25333,3,성거읍 신월리
44130,25600,3,직산읍
44130,25621,3,직산읍 군동리
44130,25622,3,직산읍 군서리
44130,25623,3,직산읍 남산리
44130,25624,3,직산읍 판정리
44130,25625,3,직산읍 수헐리
44130,25626,3,직산읍 삼은리
44130,25627,3,직산읍 상덕리
44130,25628,3,직산읍 부송리
44130,25629,3,직산읍 모시리
44130,25630,3,직산읍 자은가리
44130,25631,3,직산읍 양당리
44130,25632,3,직산읍 신갈리
44130,25633,3,직산읍 마정리
44130,25634,3,직산읍 석곡리
44130,25900,3,목천읍
44130,25921,3,목천읍 서리
44130,25922,3,목천읍 동리
44130,25923,3,목천읍 교촌리
44130,25924,3,목천읍 서흥리
44130,25925,3,목천읍 덕전리
44130,25926,3,목천읍 송전리
44130,25927,3,목천읍 석천리
44130,25928,3,목천읍 동평리
44130,25929,3,목천읍 운전리
44130,25930,3,목천읍 남화리
44130,25931,3,목천읍 지산리
44130,25932,3,목천읍 교천리
44130,25933,3,목천읍 신계리
44130,25934,3,목천읍 천정리
44130,25935,3,목천읍 응원리
44130,25936,3,목천읍 삼성리
44130,25937,3,목천읍 도장리
44130,25938,3,목천읍 소사리
44130,31000,3,풍세면
44130,31021,3,풍세면 풍서리
44130,31022,3,풍세면 가송리
44130,31023,3,풍세면 미죽리
44130,31024,3,풍세면 두남리
44130,31025,3,풍세면 남관리
44130,31026,3,풍세면 삼태리
44130,31027,3,풍세면 용정리
44130,31028,3,풍세면 보성리
44130,32000,3,광덕면
44130,32021,3,광덕면 광덕리
44130,32022,3,광덕면 지장리
44130,32023,3,광덕면 보산원리
44130,32024,3,광덕면 대덕리
44130,32025,3,광덕면 매당리
44130,32026,3,광덕면 신흥리
44130,32027,3,광덕면 무학리
44130,32028,3,광덕면 신덕리
44130,32029,3,광덕면 행정리
44130,32030,3,광덕면 대평리
44130,32031,3,광덕면 원덕리
44130,33000,3,목천면
44130,33021,3,목천면 서리
44130,33022,3,목천면 동리
44130,33023,3,목천면 교촌리
44130,33024,3,목천면 서흥리
44130,33025,3,목천면 덕전리
44130,33026,3,목천면 송전리
44130,33027,3,목천면 석천리
44130,33028,3,목천면 동평리
44130,33029,3,목천면 운전리
44130,33030,3,목천면 남화리
44130,33031,3,목천면 지산리
44130,33032,3,목천면 교천리
44130,33033,3,목천면 신계리
44130,33034,3,목천면 천정리
44130,33035,3,목천면 응원리
44130,33036,3,목천면 삼성리
44130,33037,3,목천면 도장리
44130,33038,3,목천면 소사리
44130,34000,3,북면
44130,34021,3,북면 연춘리
44130,34022,3,북면 상동리
44130,34023,3,북면 은지리
44130,34024,3,북면 용암리
44130,34025,3,북면 매송리
44130,34026,3,북면 명덕리
44130,34027,3,북면 오곡리
44130,34028,3,북면 사담리
44130,34029,3,북면 전곡리
44130,34030,3,북면 양곡리
44130,34031,3,북면 납안리
44130,34032,3,북면 운용리
44130,34033,3,북면 대평리
44130,35000,3,성남면
44130,35021,3,성남면 신덕리
44130,35022,3,성남면 봉양리
44130,35023,3,성남면 대흥리
44130,35024,3,성남면 대정리
44130,35025,3,성남면 석곡리
44130,35026,3,성남면 용원리
44130,35027,3,성남면 신사리
44130,35028,3,성남면 대화리
44130,35029,3,성남면 화성리
44130,36000,3,수신면
44130,36021,3,수신면 속창리
44130,36022,3,수신면 신풍리
44130,36023,3,수신면 해정리
44130,36024,3,수신면 백자리
44130,36025,3,수신면 발산리
44130,36026,3,수신면 장산리
44130,37000,3,병천면
44130,37021,3,병천면 가전리
44130,37022,3,병천면 병천리
44130,37023,3,병천면 탑원리
44130,37024,3,병천면 도원리
44130,37025,3,병천면 매성리
44130,37026,3,병천면 관성리
44130,37027,3,병천면 봉항리
44130,37028,3,병천면 용두리
44130,37029,3,병천면 복다회리
44130,37030,3,병천면 송정리
44130,38000,3,동면
44130,38021,3,동면 구도리
44130,38022,3,동면 송연리
44130,38023,3,동면 화계리
44130,38024,3,동면 광덕리
44130,38025,3,동면 동산리
44130,38026,3,동면 행암리
44130,38027,3,동면 덕성리
44130,38028,3,동면 죽계리
44130,38029,3,동면 장송리
44130,38030,3,동면 수남리
44130,38031,3,동면 화덕리
44130,39000,3,직산면
44130,39021,3,직산면 군동리
44130,39022,3,직산면 군서리
44130,39023,3,직산면 남산리
44130,39024,3,직산면 판정리
44130,39025,3,직산면 수헐리
44130,39026,3,직산면 삼은리
44130,39027,3,직산면 상덕리
44130,39028,3,직산면 부송리
44130,39029,3,직산면 모시리
44130,39030,3,직산면 자은가리
44130,39031,3,직산면 양당리
44130,39032,3,직산면 신갈리
44130,39033,3,직산면 마정리
44130,39034,3,직산면 석곡리
44130,40000,3,입장면
44130,40001,3,입장면 도하리
44130,40021,3,입장면 하장리
44130,40022,3,입장면 상장리
44130,40023,3,입장면 기로리
44130,40024,3,입장면 도림리
44130,40025,3,입장면 양대리
44130,40026,3,입장면 홍천리
44130,40027,3,입장면 호당리
44130,40028,3,입장면 시장리
44130,40029,3,입장면 효계리
44130,40030,3,입장면 신덕리
44130,40031,3,입장면 신두리
44130,40032,3,입장면 용정리
44130,40033,3,입장면 흑암리
44130,40034,3,입장면 산정리
44130,40035,3,입장면 연곡리
44130,40036,3,입장면 가산리
44130,40037,3,입장면 유리
44130,40038,3,입장면 독정리
44130,90100,3,대룡동
44130,90200,3,문성동
44130,90300,3,남산동
44130,90400,3,원성1동
44130,90500,3,원성2동
44130,90600,3,성촌동
44130,90700,3,쌍봉동
44130,90800,3,신용동
44130,90900,3,청용동
44130,91000,3,신안동
44130,91100,3,부성동
44131,00000,2,천안시 동남구
44131,10100,3,동남구 대흥동
44131,10200,3,동남구 성황동
44131,10300,3,동남구 문화동
44131,10400,3,동남구 사직동
44131,10500,3,동남구 영성동
44131,10600,3,동남구 오룡동
44131,10700,3,동남구 원성동
44131,10800,3,동남구 구성동
44131,10900,3,동남구 청수동
44131,11000,3,동남구 삼룡동
44131,11100,3,동남구 청당동
44131,11200,3,동남구 유량동
44131,11300,3,동남구 봉명동
44131,11400,3,동남구 다가동
44131,11500,3,동남구 용곡동
44131,11600,3,동남구 신방동
44131,11700,3,동남구 쌍용동
44131,11800,3,동남구 신부동
44131,11900,3,동남구 안서동
44131,12000,3,동남구 구룡동
44131,25000,3,동남구 목천읍
44131,25021,3,동남구 목천읍 서리
44131,25022,3,동남구 목천읍 동리
44131,25023,3,동남구 목천읍 교촌리
44131,25024,3,동남구 목천읍 서흥리
44131,25025,3,동남구 목천읍 덕전리
44131,25026,3,동남구 목천읍 송전리
44131,25027,3,동남구 목천읍 석천리
44131,25028,3,동남구 목천읍 동평리
44131,25029,3,동남구 목천읍 운전리
44131,25030,3,동남구 목천읍 남화리
44131,25031,3,동남구 목천읍 지산리
44131,25032,3,동남구 목천읍 교천리
44131,25033,3,동남구 목천읍 신계리
44131,25034,3,동남구 목천읍 천정리
44131,25035,3,동남구 목천읍 응원리
44131,25036,3,동남구 목천읍 삼성리
44131,25037,3,동남구 목천읍 도장리
44131,25038,3,동남구 목천읍 소사리
44131,31000,3,동남구 풍세면
44131,31021,3,동남구 풍세면 풍서리
44131,31022,3,동남구 풍세면 가송리
44131,31023,3,동남구 풍세면 미죽리
44131,31024,3,동남구 풍세면 두남리
44131,31025,3,동남구 풍세면 남관리
44131,31026,3,동남구 풍세면 삼태리
44131,31027,3,동남구 풍세면 용정리
44131,31028,3,동남구 풍세면 보성리
44131,32000,3,동남구 광덕면
44131,32021,3,동남구 광덕면 광덕리
44131,32022,3,동남구 광덕면 지장리
44131,32023,3,동남구 광덕면 보산원리
44131,32024,3,동남구 광덕면 대덕리
44131,32025,3,동남구 광덕면 매당리
44131,32026,3,동남구 광덕면 신흥리
44131,32027,3,동남구 광덕면 무학리
44131,32028,3,동남구 광덕면 신덕리
44131,32029,3,동남구 광덕면 행정리
44131,32030,3,동남구 광덕면 대평리
44131,32031,3,동남구 광덕면 원덕리
44131,33000,3,동남구 북면
44131,33021,3,동남구 북면 연춘리
44131,33022,3,동남구 북면 상동리
44131,33023,3,동남구 북면 은지리
44131,33024,3,동남구 북면 용암리
44131,33025,3,동남구 북면 매송리
44131,33026,3,동남구 북면 명덕리
44131,33027,3,동남구 북면 오곡리
44131,33028,3,동남구 북면 사담리
44131,33029,3,동남구 북면 전곡리
44131,33030,3,동남구 북면 양곡리
44131,33031,3,동남구 북면 납안리
44131,33032,3,동남구 북면 운용리
44131,33033,3,동남구 북면 대평리
44131,34000,3,동남구 성남면
44131,34021,3,동남구 성남면 신덕리
44131,34022,3,동남구 성남면 봉양리
44131,34023,3,동남구 성남면 대흥리
44131,34024,3,동남구 성남면 대정리
44131,34025,3,동남구 성남면 석곡리
44131,34026,3,동남구 성남면 용원리
44131,34027,3,동남구 성남면 신사리
44131,34028,3,동남구 성남면 대화리
44131,34029,3,동남구 성남면 화성리
44131,35000,3,동남구 수신면
44131,35021,3,동남구 수신면 속창리
44131,35022,3,동남구 수신면 신풍리
44131,35023,3,동남구 수신면 해정리
44131,35024,3,동남구 수신면 백자리
44131,35025,3,동남구 수신면 발산리
44131,35026,3,동남구 수신면 장산리
44131,36000,3,동남구 병천면
44131,36021,3,동남구 병천면 가전리
44131,36022,3,동남구 병천면 병천리
44131,36023,3,동남구 병천면 탑원리
44131,36024,3,동남구 병천면 도원리
44131,36025,3,동남구 병천면 매성리
44131,36026,3,동남구 병천면 관성리
44131,36027,3,동남구 병천면 봉항리
44131,36028,3,동남구 병천면 용두리
44131,36029,3,동남구 병천면 송정리
44131,37000,3,동남구 동면
44131,37021,3,동남구 동면 구도리
44131,37022,3,동남구 동면 송연리
44131,37023,3,동남구 동면 화계리
44131,37024,3,동남구 동면 광덕리
44131,37025,3,동남구 동면 동산리
44131,37026,3,동남구 동면 행암리
44131,37027,3,동남구 동면 덕성리
44131,37028,3,동남구 동면 죽계리
44131,37029,3,동남구 동면 장송리
44131,37030,3,동남구 동면 수남리
44131,37031,3,동남구 동면 화덕리
44133,00000,2,천안시 서북구
44133,10100,3,서북구 와촌동
44133,10200,3,서북구 성정동
44133,10300,3,서북구 백석동
44133,10400,3,서북구 두정동
44133,10500,3,서북구 성성동
44133,10600,3,서북구 차암동
44133,10700,3,서북구 쌍용동
44133,10800,3,서북구 불당동
44133,10900,3,서북구 업성동
44133,11000,3,서북구 신당동
44133,11100,3,서북구 부대동
44133,25000,3,서북구 성환읍
44133,25021,3,서북구 성환읍 성환리
44133,25022,3,서북구 성환읍 성월리
44133,25023,3,서북구 성환읍 매주리
44133,25024,3,서북구 성환읍 율금리
44133,25025,3,서북구 성환읍 왕림리
44133,25026,3,서북구 성환읍 신방리
44133,25027,3,서북구 성환읍 송덕리
44133,25028,3,서북구 성환읍 우신리
44133,25029,3,서북구 성환읍 어룡리
44133,25030,3,서북구 성환읍 복모리
44133,25031,3,서북구 성환읍 신가리
44133,25032,3,서북구 성환읍 와룡리
44133,25033,3,서북구 성환읍 학정리
44133,25034,3,서북구 성환읍 대홍리
44133,25035,3,서북구 성환읍 수향리
44133,25036,3,서북구 성환읍 안궁리
44133,25037,3,서북구 성환읍 양령리
44133,25038,3,서북구 성환읍 도하리
44133,25300,3,서북구 성거읍
44133,25321,3,서북구 성거읍 송남리
44133,25322,3,서북구 성거읍 천흥리
44133,25323,3,서북구 성거읍 오목리
44133,25324,3,서북구 성거읍 오색당리
44133,25325,3,서북구 성거읍 저리
44133,25326,3,서북구 성거읍 모전리
44133,25327,3,서북구 성거읍 삼곡리
44133,25328,3,서북구 성거읍 정촌리
44133,25329,3,서북구 성거읍 문덕리
44133,25330,3,서북구 성거읍 석교리
44133,25331,3,서북구 성거읍 요방리
44133,25332,3,서북구 성거읍 소우리
44133,25333,3,서북구 성거읍 신월리
44133,25600,3,서북구 직산읍
44133,25621,3,서북구 직산읍 군동리
44133,25622,3,서북구 직산읍 군서리
44133,25623,3,서북구 직산읍 남산리
44133,25624,3,서북구 직산읍 판정리
44133,25625,3,서북구 직산읍 수헐리
44133,25626,3,서북구 직산읍 삼은리
44133,25627,3,서북구 직산읍 상덕리
44133,25628,3,서북구 직산읍 부송리
44133,25629,3,서북구 직산읍 모시리
44133,25630,3,서북구 직산읍 자은가리
44133,25631,3,서북구 직산읍 양당리
44133,25632,3,서북구 직산읍 신갈리
44133,25633,3,서북구 직산읍 마정리
44133,25634,3,서북구 직산읍 석곡리
44133,31000,3,서북구 입장면
44133,31021,3,서북구 입장면 하장리
44133,31022,3,서북구 입장면 상장리
44133,31023,3,서북구 입장면 기로리
44133,31024,3,서북구 입장면 도림리
44133,31025,3,서북구 입장면 양대리
44133,31026,3,서북구 입장면 홍천리
44133,31027,3,서북구 입장면 호당리
44133,31028,3,서북구 입장면 시장리
44133,31029,3,서북구 입장면 효계리
44133,31030,3,서북구 입장면 신덕리
44133,31031,3,서북구 입장면 신두리
44133,31032,3,서북구 입장면 용정리
44133,31033,3,서북구 입장면 흑암리
44133,31034,3,서북구 입장면 산정리
44133,31035,3,서북구 입장면 연곡리
44133,31036,3,서북구 입장면 가산리
44133,31037,3,서북구 입장면 유리
44133,31038,3,서북구 입장면 독정리
44150,00000,2,공주시
44150,10100,3,반죽동
44150,10200,3,봉황동
44150,10300,3,중학동
44150,10400,3,중동
44150,10500,3,산성동
44150,10600,3,교동
44150,10700,3,웅진동
44150,10800,3,금성동
44150,10900,3,옥룡동
44150,11000,3,금학동
44150,11100,3,봉정동
44150,11200,3,주미동
44150,11300,3,태봉동
44150,11400,3,오곡동
44150,11500,3,신기동
44150,11600,3,소학동
44150,11700,3,상왕동
44150,11800,3,무릉동
44150,11900,3,월송동
44150,12000,3,신관동
44150,12100,3,금흥동
44150,12200,3,쌍신동
44150,12300,3,월미동
44150,12400,3,검상동
44150,12500,3,석장리동
44150,12600,3,송선동
44150,12700,3,동현동
44150,25000,3,유구읍
44150,25021,3,유구읍 백교리
44150,25022,3,유구읍 노동리
44150,25023,3,유구읍 석남리
44150,25024,3,유구읍 유구리
44150,25025,3,유구읍 녹천리
44150,25026,3,유구읍 신영리
44150,25027,3,유구읍 신달리
44150,25028,3,유구읍 입석리
44150,25029,3,유구읍 명곡리
44150,25030,3,유구읍 구계리
44150,25031,3,유구읍 연종리
44150,25032,3,유구읍 세동리
44150,25033,3,유구읍 추계리
44150,25034,3,유구읍 덕곡리
44150,25035,3,유구읍 문금리
44150,25036,3,유구읍 탑곡리
44150,25037,3,유구읍 동해리
44150,25038,3,유구읍 만천리
44150,31000,3,이인면
44150,31021,3,이인면 이인리
44150,31022,3,이인면 만수리
44150,31023,3,이인면 오룡리
44150,31024,3,이인면 신흥리
44150,31025,3,이인면 주봉리
44150,31026,3,이인면 목동리
44150,31027,3,이인면 발양리
44150,31028,3,이인면 초봉리
44150,31029,3,이인면 용성리
44150,31030,3,이인면 구암리
44150,31031,3,이인면 달산리
44150,31032,3,이인면 산의리
44150,31033,3,이인면 복룡리
44150,31034,3,이인면 반송리
44150,31035,3,이인면 이곡리
44150,31036,3,이인면 운암리
44150,31037,3,이인면 신영리
44150,32000,3,탄천면
44150,32021,3,탄천면 삼각리
44150,32022,3,탄천면 광명리
44150,32023,3,탄천면 장선리
44150,32024,3,탄천면 안영리
44150,32025,3,탄천면 덕지리
44150,32026,3,탄천면 화정리
44150,32027,3,탄천면 남산리
44150,32028,3,탄천면 가척리
44150,32029,3,탄천면 정치리
44150,32030,3,탄천면 성리
44150,32031,3,탄천면 송학리
44150,32032,3,탄천면 분강리
44150,32033,3,탄천면 유하리
44150,32034,3,탄천면 국동리
44150,32035,3,탄천면 운곡리
44150,32036,3,탄천면 견동리
44150,32037,3,탄천면 대학리
44150,33000,3,계룡면
44150,33021,3,계룡면 기산리
44150,33022,3,계룡면 월암리
44150,33023,3,계룡면 봉명리
44150,33024,3,계룡면 화은리
44150,33025,3,계룡면 내흥리
44150,33026,3,계룡면 구왕리
44150,33027,3,계룡면 중장리
44150,33028,3,계룡면 하대리
44150,33029,3,계룡면 양화리
44150,33030,3,계룡면 경천리
44150,33031,3,계룡면 화헌리
44150,33032,3,계룡면 금대리
44150,33033,3,계룡면 상성리
44150,33034,3,계룡면 월곡리
44150,33035,3,계룡면 죽곡리
44150,33036,3,계룡면 향지리
44150,33037,3,계룡면 유평리
44150,34000,3,반포면
44150,34021,3,반포면 공암리
44150,34022,3,반포면 성강리
44150,34023,3,반포면 송곡리
44150,34024,3,반포면 봉암리
44150,34025,3,반포면 국곡리
44150,34026,3,반포면 원봉리
44150,34027,3,반포면 도남리
44150,34028,3,반포면 마암리
44150,34029,3,반포면 봉곡리
44150,34030,3,반포면 상신리
44150,34031,3,반포면 하신리
44150,34032,3,반포면 온천리
44150,34033,3,반포면 학봉리
44150,35000,3,장기면
44150,35021,3,장기면 도계리
44150,35022,3,장기면 평기리
44150,35023,3,장기면 대교리
44150,35024,3,장기면 봉안리
44150,35025,3,장기면 제천리
44150,35026,3,장기면 당암리
44150,35027,3,장기면 장암리
44150,35028,3,장기면 송선리
44150,35029,3,장기면 하봉리
44150,35030,3,장기면 동현리
44150,35031,3,장기면 산학리
44150,35032,3,장기면 은용리
44150,35033,3,장기면 금암리
44150,35034,3,장기면 송문리
44150,35035,3,장기면 석장리
44150,36000,3,의당면
44150,36021,3,의당면 월곡리
44150,36022,3,의당면 두만리
44150,36023,3,의당면 오인리
44150,36024,3,의당면 수촌리
44150,36025,3,의당면 율정리
44150,36026,3,의당면 청룡리
44150,36027,3,의당면 유계리
44150,36028,3,의당면 송정리
44150,36029,3,의당면 송학리
44150,36030,3,의당면 용헌리
44150,36031,3,의당면 용암리
44150,36032,3,의당면 태산리
44150,36033,3,의당면 가산리
44150,36034,3,의당면 중흥리
44150,36035,3,의당면 도신리
44150,36036,3,의당면 덕학리
44150,36037,3,의당면 요룡리
44150,37000,3,정안면
44150,37021,3,정안면 광정리
44150,37022,3,정안면 상룡리
44150,37023,3,정안면 화봉리
44150,37024,3,정안면 평정리
44150,37025,3,정안면 북계리
44150,37026,3,정안면 석송리
44150,37027,3,정안면 전평리
44150,37028,3,정안면 쌍달리
44150,37029,3,정안면 고성리
44150,37030,3,정안면 운궁리
44150,37031,3,정안면 장원리
44150,37032,3,정안면 보물리
44150,37033,3,정안면 어물리
44150,37034,3,정안면 내촌리
44150,37035,3,정안면 사현리
44150,37036,3,정안면 인풍리
44150,37037,3,정안면 태성리
44150,37038,3,정안면 대산리
44150,37039,3,정안면 월산리
44150,37040,3,정안면 문천리
44150,37041,3,정안면 내문리
44150,37042,3,정안면 산성리
44150,38000,3,우성면
44150,38021,3,우성면 동대리
44150,38022,3,우성면 단지리
44150,38023,3,우성면 방문리
44150,38024,3,우성면 상서리
44150,38025,3,우성면 평목리
44150,38026,3,우성면 도천리
44150,38027,3,우성면 신웅리
44150,38028,3,우성면 내산리
44150,38029,3,우성면 한천리
44150,38030,3,우성면 동곡리
44150,38031,3,우성면 반촌리
44150,38032,3,우성면 귀산리
44150,38033,3,우성면 목천리
44150,38034,3,우성면 방흥리
44150,38035,3,우성면 보흥리
44150,38036,3,우성면 대성리
44150,38037,3,우성면 안양리
44150,38038,3,우성면 용봉리
44150,38039,3,우성면 봉현리
44150,38040,3,우성면 어천리
44150,38041,3,우성면 죽당리
44150,38042,3,우성면 오동리
44150,38043,3,우성면 옥성리
44150,39000,3,사곡면
44150,39021,3,사곡면 호계리
44150,39022,3,사곡면 신영리
44150,39023,3,사곡면 화월리
44150,39024,3,사곡면 계실리
44150,39025,3,사곡면 해월리
44150,39026,3,사곡면 고당리
44150,39027,3,사곡면 대중리
44150,39028,3,사곡면 가교리
44150,39029,3,사곡면 운암리
44150,39030,3,사곡면 회학리
44150,39031,3,사곡면 월가리
44150,39032,3,사곡면 유룡리
44150,39033,3,사곡면 부곡리
44150,40000,3,신풍면
44150,40021,3,신풍면 산정리
44150,40022,3,신풍면 동원리
44150,40023,3,신풍면 조평리
44150,40024,3,신풍면 봉갑리
44150,40025,3,신풍면 용수리
44150,40026,3,신풍면 쌍대리
44150,40027,3,신풍면 청흥리
44150,40028,3,신풍면 대룡리
44150,40029,3,신풍면 입동리
44150,40030,3,신풍면 백룡리
44150,40031,3,신풍면 선학리
44150,40032,3,신풍면 영정리
44150,40033,3,신풍면 평소리
44150,40034,3,신풍면 화흥리
44150,41000,3,유구면
44150,41021,3,유구면 백교리
44150,41022,3,유구면 노동리
44150,41023,3,유구면 석남리
44150,41024,3,유구면 유구리
44150,41025,3,유구면 녹천리
44150,41026,3,유구면 신영리
44150,41027,3,유구면 신달리
44150,41028,3,유구면 입석리
44150,41029,3,유구면 명곡리
44150,41030,3,유구면 구계리
44150,41031,3,유구면 연종리
44150,41032,3,유구면 세동리
44150,41033,3,유구면 추계리
44150,41034,3,유구면 덕곡리
44150,41035,3,유구면 문금리
44150,41036,3,유구면 탑곡리
44150,41037,3,유구면 동해리
44150,41038,3,유구면 만천리
44170,10100,3,대천동
44170,10200,3,죽정동
44170,10300,3,화산동
44170,10400,3,동대동
44170,10500,3,명천동
44170,10600,3,궁촌동
44170,10700,3,내항동
44170,10800,3,남곡동
44170,10900,3,요암동
44170,11000,3,신흑동
44170,90100,3,원동
44170,90200,3,대관동
44170,90300,3,대신동
44170,90400,3,흥덕동
44170,90500,3,왕대동
44170,90600,3,현포동
44180,00000,2,보령시
44180,10100,3,대천동
44180,10200,3,죽정동
44180,10300,3,화산동
44180,10400,3,동대동
44180,10500,3,명천동
44180,10600,3,궁촌동
44180,10700,3,내항동
44180,10800,3,남곡동
44180,10900,3,요암동
44180,11000,3,신흑동
44180,25000,3,웅천읍
44180,25021,3,웅천읍 대창리
44180,25022,3,웅천읍 평리
44180,25023,3,웅천읍 수부리
44180,25024,3,웅천읍 성동리
44180,25025,3,웅천읍 대천리
44180,25026,3,웅천읍 두룡리
44180,25027,3,웅천읍 구룡리
44180,25028,3,웅천읍 관당리
44180,25029,3,웅천읍 독산리
44180,25030,3,웅천읍 소황리
44180,25031,3,웅천읍 황교리
44180,25032,3,웅천읍 죽청리
44180,25033,3,웅천읍 노천리
44180,31000,3,주포면
44180,31021,3,주포면 보령리
44180,31022,3,주포면 마강리
44180,31023,3,주포면 봉당리
44180,31024,3,주포면 관산리
44180,31025,3,주포면 연지리
44180,32000,3,오천면
44180,32021,3,오천면 소성리
44180,32022,3,오천면 영보리
44180,32023,3,오천면 교성리
44180,32024,3,오천면 갈현리
44180,32025,3,오천면 오포리
44180,32026,3,오천면 효자도리
44180,32027,3,오천면 원산도리
44180,32028,3,오천면 삽시도리
44180,32029,3,오천면 녹도리
44180,32030,3,오천면 외연도리
44180,33000,3,천북면
44180,33021,3,천북면 하만리
44180,33022,3,천북면 학성리
44180,33023,3,천북면 사호리
44180,33024,3,천북면 장은리
44180,33025,3,천북면 궁포리
44180,33026,3,천북면 낙동리
44180,33027,3,천북면 신덕리
44180,33028,3,천북면 신죽리
44180,34000,3,청소면
44180,34021,3,청소면 진죽리
44180,34022,3,청소면 신송리
44180,34023,3,청소면 재정리
44180,34024,3,청소면 죽림리
44180,34025,3,청소면 성연리
44180,34026,3,청소면 정전리
44180,34027,3,청소면 야현리
44180,34028,3,청소면 장곡리
44180,35000,3,청라면
44180,35021,3,청라면 나원리
44180,35022,3,청라면 소양리
44180,35023,3,청라면 내현리
44180,35024,3,청라면 의평리
44180,35025,3,청라면 향천리
44180,35026,3,청라면 장산리
44180,35027,3,청라면 옥계리
44180,35028,3,청라면 황룡리
44180,35029,3,청라면 장현리
44180,35030,3,청라면 신산리
44180,35031,3,청라면 음현리
44180,36000,3,남포면
44180,36021,3,남포면 읍내리
44180,36022,3,남포면 옥동리
44180,36023,3,남포면 창동리
44180,36024,3,남포면 봉덕리
44180,36025,3,남포면 제석리
44180,36026,3,남포면 삼현리
44180,36027,3,남포면 소송리
44180,36028,3,남포면 옥서리
44180,36029,3,남포면 달산리
44180,36030,3,남포면 신흥리
44180,36031,3,남포면 양항리
44180,36032,3,남포면 양기리
44180,36033,3,남포면 월전리
44180,37000,3,웅천면
44180,37021,3,웅천면 대창리
44180,37022,3,웅천면 평리
44180,37023,3,웅천면 수부리
44180,37024,3,웅천면 성동리
44180,37025,3,웅천면 대천리
44180,37026,3,웅천면 두룡리
44180,37027,3,웅천면 구룡리
44180,37028,3,웅천면 관당리
44180,37029,3,웅천면 독산리
44180,37030,3,웅천면 소황리
44180,37031,3,웅천면 황교리
44180,37032,3,웅천면 죽청리
44180,37033,3,웅천면 노천리
44180,38000,3,주산면
44180,38021,3,주산면 금암리
44180,38022,3,주산면 야룡리
44180,38023,3,주산면 주야리
44180,38024,3,주산면 신구리
44180,38025,3,주산면 유곡리
44180,38026,3,주산면 증산리
44180,38027,3,주산면 창암리
44180,38028,3,주산면 화평리
44180,38029,3,주산면 동오리
44180,38030,3,주산면 삼곡리
44180,38031,3,주산면 황율리
44180,39000,3,미산면
44180,39021,3,미산면 평라리
44180,39022,3,미산면 도화담리
44180,39023,3,미산면 풍계리
44180,39024,3,미산면 용수리
44180,39025,3,미산면 늑전리
44180,39026,3,미산면 도흥리
44180,39027,3,미산면 봉성리
44180,39028,3,미산면 옥현리
44180,39029,3,미산면 은현리
44180,39030,3,미산면 내평리
44180,39031,3,미산면 삼계리
44180,39032,3,미산면 대농리
44180,39033,3,미산면 풍산리
44180,39034,3,미산면 남심리
44180,40000,3,성주면
44180,40021,3,성주면 성주리
44180,40022,3,성주면 개화리
44180,41000,3,주교면
44180,41021,3,주교면 주교리
44180,41022,3,주교면 은포리
44180,41023,3,주교면 송학리
44180,41024,3,주교면 고정리
44180,41025,3,주교면 관창리
44180,41026,3,주교면 신대리
44190,10100,3,온천동
44190,10200,3,실옥동
44190,10300,3,방축동
44190,10400,3,기산동
44190,10500,3,초사동
44190,10600,3,신인동
44190,10700,3,법곡동
44190,10800,3,장존동
44190,10900,3,좌부동
44190,11000,3,읍내동
44190,11100,3,풍기동
44190,11200,3,용화동
44190,11300,3,모종동
44190,11400,3,권곡동
44190,11500,3,배미동
44190,11600,3,득산동
44190,11700,3,점양동
44190,11800,3,신동
44190,11900,3,남동
44190,90100,3,온천1동
44190,90200,3,온천2동
44190,90300,3,신정동
44190,90400,3,온주동
44200,00000,2,아산시
44200,10100,3,온천동
44200,10200,3,실옥동
44200,10300,3,방축동
44200,10400,3,기산동
44200,10500,3,초사동
44200,10600,3,신인동
